# slack_ns	startpoint	endpoint	cells
-0.181365	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[11].bitonic_node_inst.COMP[0].comp_inst.H[1]$_DFF_P_/Q	data_out[353]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[11].bitonic_node_inst.COMP[0].comp_inst.H[1]$_DFF_P_|output794
-0.181339	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.H[4]$_DFF_P_/Q	data_out[68]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.H[4]$_DFF_P_|output989
-0.181301	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.H[11]$_DFF_P_/Q	data_out[75]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.H[11]$_DFF_P_|output997
-0.181240	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[13].bitonic_node_inst.COMP[0].comp_inst.H[5]$_DFF_P_/Q	data_out[421]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[13].bitonic_node_inst.COMP[0].comp_inst.H[5]$_DFF_P_|output870
-0.181221	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[6]$_DFF_P_/Q	data_out[470]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[6]$_DFF_P_|output924
-0.181181	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L[3]$_DFF_P_/Q	data_out[19]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L[3]$_DFF_P_|output623
-0.181143	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[7]$_DFF_P_/Q	data_out[455]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[7]$_DFF_P_|output907
-0.181129	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[5].bitonic_node_inst.COMP[0].comp_inst.L[2]$_DFF_P_/Q	data_out[178]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[5].bitonic_node_inst.COMP[0].comp_inst.L[2]$_DFF_P_|output599
-0.181120	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.L[11]$_DFF_P_/Q	data_out[91]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.L[11]$_DFF_P_|output1015
-0.181117	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[11].bitonic_node_inst.COMP[0].comp_inst.L[1]$_DFF_P_/Q	data_out[369]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[11].bitonic_node_inst.COMP[0].comp_inst.L[1]$_DFF_P_|output811
-0.181094	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.L[13]$_DFF_P_/Q	data_out[93]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.L[13]$_DFF_P_|output1017
-0.180997	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[6].bitonic_node_inst.COMP[0].comp_inst.L[14]$_DFF_P_/Q	data_out[222]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[6].bitonic_node_inst.COMP[0].comp_inst.L[14]$_DFF_P_|output649
-0.180981	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[10]$_DFF_P_/Q	data_out[474]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.L[10]$_DFF_P_|output928
-0.180900	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[0]$_DFF_P_/Q	data_out[448]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[14].bitonic_node_inst.COMP[0].comp_inst.H[0]$_DFF_P_|output899
-0.180895	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.L[12]$_DFF_P_/Q	data_out[92]	SORT_STAGE[4].BLOCK[0].bitonic_block_inst.BLOCK_STAGE[4].NODE[2].bitonic_node_inst.COMP[0].comp_inst.L[12]$_DFF_P_|output1016
