# slack_ns	startpoint	endpoint	cells
-0.324415	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[3]	_43177_|_43182_|_43187_|lane[1]$_SDFFE_PP0P_|output2072|place15046
-0.324415	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[3]	_43177_|_43182_|_43187_|lane[1]$_SDFFE_PP0P_|output2072|place15046
-0.324414	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[3]	_43177_|_43182_|_43187_|lane[1]$_SDFFE_PP0P_|output2072|place15046
-0.324395	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43566_|_43568_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.324395	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43566_|_43568_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.324393	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43566_|_43568_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.324394	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43566_|_43568_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.324336	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[88]	_42739_|clone16100|index_wb_data$_SDFFE_PP0P_|output2584|place14438|place14439|place15127|rebuffer15893|rebuffer16466
-0.324133	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[2]	_43189_|_43190_|_43194_|lane[1]$_SDFFE_PP0P_|output2032|place12604|place15047|place15049|place15062
-0.324133	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[2]	_43189_|_43190_|_43194_|lane[1]$_SDFFE_PP0P_|output2032|place12604|place15047|place15049|place15062
-0.324132	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[2]	_43189_|_43190_|_43194_|lane[1]$_SDFFE_PP0P_|output2032|place12604|place15047|place15049|place15062
-0.324131	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[2]	_43189_|_43190_|_43194_|lane[1]$_SDFFE_PP0P_|output2032|place12604|place15047|place15049|place15062
-0.324011	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[11]	_42634_|clone16100|index_wb_data$_SDFFE_PP0P_|output2108|place14531|place15132|place15133|place15134|rebuffer15893|rebuffer16466
-0.323690	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[405]	_43064_|index_wb_data$_SDFFE_PP0P_|output2425|place14066|place15097|place15098|place15138|rebuffer15656|rebuffer16163|rebuffer16465
-0.323617	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[0]	_43232_|_43233_|_43234_|clone15530|lane[1]$_SDFFE_PP0P_|output2069|place15049|place15062
-0.323616	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[0]	_43232_|_43233_|_43234_|clone15530|lane[1]$_SDFFE_PP0P_|output2069|place15049|place15062
-0.323616	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[0]	_43232_|_43233_|_43234_|clone15530|lane[1]$_SDFFE_PP0P_|output2069|place15049|place15062
-0.323615	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[0]	_43232_|_43233_|_43234_|clone15530|lane[1]$_SDFFE_PP0P_|output2069|place15049|place15062
-0.323500	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[2]	_43188_|_43190_|_43194_|lane[1]$_SDFFE_PP0P_|output2032|place12604|place15047|place15049|place15062
-0.323500	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[2]	_43188_|_43190_|_43194_|lane[1]$_SDFFE_PP0P_|output2032|place12604|place15047|place15049|place15062
-0.323499	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[2]	_43188_|_43190_|_43194_|lane[1]$_SDFFE_PP0P_|output2032|place12604|place15047|place15049|place15062
-0.323499	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[2]	_43188_|_43190_|_43194_|lane[1]$_SDFFE_PP0P_|output2032|place12604|place15047|place15049|place15062
-0.323241	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43563_|_43565_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.323240	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43563_|_43565_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.323240	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43563_|_43565_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.323239	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43563_|_43565_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.323043	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[0]	_43298_|_43300_|_43304_|lane[1]$_SDFFE_PP0P_|output2030|place12594|place15052|place15062
-0.323043	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[0]	_43298_|_43300_|_43304_|lane[1]$_SDFFE_PP0P_|output2030|place12594|place15052|place15062
-0.323042	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[0]	_43298_|_43300_|_43304_|lane[1]$_SDFFE_PP0P_|output2030|place12594|place15052|place15062
-0.323042	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[0]	_43298_|_43300_|_43304_|lane[1]$_SDFFE_PP0P_|output2030|place12594|place15052|place15062
-0.322937	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[54]	_42699_|index_wb_data$_SDFFE_PP0P_|place14482|place15122|place15123|place15138|place7060|rebuffer15859|rebuffer16465
-0.322698	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[0]	_43299_|_43300_|_43304_|lane[1]$_SDFFE_PP0P_|output2030|place12594|place15052|place15062
-0.322697	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[0]	_43299_|_43300_|_43304_|lane[1]$_SDFFE_PP0P_|output2030|place12594|place15052|place15062
-0.322697	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[0]	_43299_|_43300_|_43304_|lane[1]$_SDFFE_PP0P_|output2030|place12594|place15052|place15062
-0.322696	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_data_cntvaluein[0]	_43299_|_43300_|_43304_|lane[1]$_SDFFE_PP0P_|output2030|place12594|place15052|place15062
-0.322687	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43567_|_43568_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.322687	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43567_|_43568_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.322686	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43567_|_43568_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.322686	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[0]	_43567_|_43568_|_43569_|lane[1]$_SDFFE_PP0P_|output2043|place15050|place15052|place15062
-0.322654	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[107]	_42758_|index_wb_data$_SDFFE_PP0P_|output2094|place14415|place15153|place15157|place15158|rebuffer15516|rebuffer16234|rebuffer16469
