# slack_ns	startpoint	endpoint	cells
1.003435	rst_an_i	src_rd_r$_DFFE_PN0P_/RN	input85|place16420|place16423|place16424|place16425|src_rd_r$_DFFE_PN0P_
1.003710	rst_an_i	bmu_inst_3.bm_r[4]$_DFF_PN0_/RN	bmu_inst_3.bm_r[4]$_DFF_PN0_|input85|place16420|place16423|place16424|place16425
1.003754	rst_an_i	bmu_inst_3.bm_r[7]$_DFF_PN0_/RN	bmu_inst_3.bm_r[7]$_DFF_PN0_|input85|place16420|place16423|place16424|place16425
1.003840	rst_an_i	bmu_inst_3.bm_r[3]$_DFF_PN0_/RN	bmu_inst_3.bm_r[3]$_DFF_PN0_|input85|place16420|place16423|place16424|place16425
1.003856	rst_an_i	bmu_inst_3.bm_r[8]$_DFF_PN0_/RN	bmu_inst_3.bm_r[8]$_DFF_PN0_|input85|place16420|place16423|place16424|place16425
1.003902	rst_an_i	bmu_inst_21.bm_r[2]$_DFF_PN0_/RN	bmu_inst_21.bm_r[2]$_DFF_PN0_|input85|place16410|place16411|place16424|place16425
1.004069	rst_an_i	bmu_inst_21.bm_r[3]$_DFF_PN0_/RN	bmu_inst_21.bm_r[3]$_DFF_PN0_|input85|place16410|place16411|place16424|place16425
1.004272	rst_an_i	bmu_inst_9.bm_r[2]$_DFF_PN0_/RN	bmu_inst_9.bm_r[2]$_DFF_PN0_|input85|place16404|place16406|place16407|place16425
1.004300	rst_an_i	src_len_counter_r[4]$_DFFE_PN0P_/RN	input85|place16420|place16423|place16424|place16425|src_len_counter_r[4]$_DFFE_PN0P_
1.004305	rst_an_i	bmu_inst_3.bm_r[2]$_DFF_PN0_/RN	bmu_inst_3.bm_r[2]$_DFF_PN0_|input85|place16420|place16423|place16424|place16425
1.004308	rst_an_i	bmu_inst_3.bm_r[6]$_DFF_PN0_/RN	bmu_inst_3.bm_r[6]$_DFF_PN0_|input85|place16420|place16423|place16424|place16425
