# stage	1_synth
# top_module	axi_crossbar_wrap_8x8
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
25	-0.5419	_35244_	1
25	-0.5419	_35243_	1
25	-0.5419	_35242_	1
25	-0.5419	_35241_	1
25	-0.5419	_12849_	2
25	-0.5419	_01289_	2
25	-0.5419	_00516_	3
25	-0.5419	_00512_	3
25	-0.5419	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[5].addr_inst.thread_trans_start[1]	1
25	-0.5419	_12865_	10
25	-0.5419	_12864_	3
25	-0.5419	_08756_	7
25	-0.5419	_08736_	1
25	-0.5419	_08730_	1
25	-0.5419	_08729_	1
25	-0.5419	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[5].addr_inst.m_select_next[0]	5
25	-0.5419	_08724_	3
25	-0.5419	_08681_	3
25	-0.5419	_08679_	9
26	-0.5418	_05245_	1
26	-0.5418	_33160_	1
26	-0.5418	_33159_	1
26	-0.5418	_33158_	1
26	-0.5418	_33157_	1
26	-0.5418	_33156_	1
26	-0.5418	_21710_	2
26	-0.5418	_01221_	2
26	-0.5418	_00595_	3
26	-0.5418	_00591_	3
26	-0.5418	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[5].addr_inst.thread_trans_start[0]	1
26	-0.5418	_08759_	10
26	-0.5418	_08758_	3
26	-0.5418	_08756_	7
26	-0.5418	_08736_	1
26	-0.5418	_08730_	1
26	-0.5418	_08729_	1
26	-0.5418	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[5].addr_inst.m_select_next[0]	5
26	-0.5418	_08724_	3
26	-0.5418	_08681_	3
26	-0.5418	_08679_	9
27	-0.5409	_03263_	1
27	-0.5409	_21827_	1
27	-0.5409	_21826_	1
27	-0.5409	_21825_	1
27	-0.5409	_01270_	2
27	-0.5409	_00836_	3
27	-0.5409	_00832_	3
27	-0.5409	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[5].addr_inst.thread_trans_start[0]	1
27	-0.5409	_08010_	5
27	-0.5409	_08006_	4
27	-0.5409	_07986_	1
27	-0.5409	_07985_	1
27	-0.5409	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[5].addr_inst.m_select_next[0]	5
27	-0.5409	_07958_	3
27	-0.5409	_07955_	4
27	-0.5409	_07953_	2
27	-0.5409	_07951_	9
28	-0.5404	_05226_	1
28	-0.5404	_33103_	1
28	-0.5404	_33102_	1
28	-0.5404	_33101_	1
28	-0.5404	_33100_	1
28	-0.5404	_33099_	1
28	-0.5404	_21068_	2
28	-0.5404	_00999_	2
28	-0.5404	_00579_	3
28	-0.5404	_00575_	3
28	-0.5404	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[1].addr_inst.thread_trans_start[1]	1
28	-0.5404	_21083_	10
28	-0.5404	_21082_	3
28	-0.5404	_09706_	4
28	-0.5404	_09701_	2
28	-0.5404	_09700_	1
28	-0.5404	_09699_	1
28	-0.5404	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[1].addr_inst.m_select_next[1]	5
28	-0.5404	_09690_	3
28	-0.5404	_09650_	3
28	-0.5404	_09649_	9
29	-0.5398	_05606_	1
29	-0.5398	_34736_	1
29	-0.5398	_34735_	1
29	-0.5398	_34734_	1
29	-0.5398	_34733_	1
29	-0.5398	_34732_	1
29	-0.5398	_31608_	2
29	-0.5398	_00860_	2
29	-0.5398	_00739_	3
29	-0.5398	_00735_	3
29	-0.5398	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[3].addr_inst.thread_trans_start[0]	1
29	-0.5398	_09282_	10
29	-0.5398	_09281_	3
29	-0.5398	_09277_	4
29	-0.5398	_09273_	2
29	-0.5398	_09272_	1
29	-0.5398	_09271_	1
29	-0.5398	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[3].addr_inst.m_select_next[1]	5
29	-0.5398	_09261_	3
29	-0.5398	_09220_	4
29	-0.5398	_09218_	9
30	-0.5373	_05217_	1
30	-0.5373	_33059_	1
30	-0.5373	_33058_	1
30	-0.5373	_33057_	1
30	-0.5373	_33056_	1
30	-0.5373	_33055_	1
30	-0.5373	_21039_	2
30	-0.5373	_01116_	2
30	-0.5373	_00620_	3
30	-0.5373	_00616_	3
30	-0.5373	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[1].addr_inst.thread_trans_start[0]	1
30	-0.5373	_10345_	10
30	-0.5373	_10344_	3
30	-0.5373	_09706_	4
30	-0.5373	_09701_	2
30	-0.5373	_09700_	1
30	-0.5373	_09699_	1
30	-0.5373	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[1].addr_inst.m_select_next[1]	5
30	-0.5373	_09690_	3
30	-0.5373	_09650_	3
30	-0.5373	_09649_	9
31	-0.5357	_03290_	1
31	-0.5357	_21901_	1
31	-0.5357	_21900_	1
31	-0.5357	_21899_	1
31	-0.5357	_00985_	2
31	-0.5357	_00814_	3
31	-0.5357	_00810_	3
31	-0.5357	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[5].addr_inst.thread_trans_start[1]	1
31	-0.5357	_08010_	5
31	-0.5357	_08006_	4
31	-0.5357	_07986_	1
31	-0.5357	_07985_	1
31	-0.5357	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[5].addr_inst.m_select_next[0]	5
31	-0.5357	_07958_	3
31	-0.5357	_07955_	4
31	-0.5357	_07953_	2
31	-0.5357	_07951_	9
32	-0.5282	_05073_	1
32	-0.5282	_32464_	1
32	-0.5282	_32463_	1
32	-0.5282	_32462_	1
32	-0.5282	_32461_	1
32	-0.5282	_32460_	1
32	-0.5282	_17441_	2
32	-0.5282	_00951_	2
32	-0.5282	_00714_	3
32	-0.5282	_00709_	3
32	-0.5282	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[0].addr_inst.trans_start	1
32	-0.5282	_01356_	2
32	-0.5282	_17419_	4
32	-0.5282	_17400_	2
32	-0.5282	_17395_	1
32	-0.5282	_17394_	1
32	-0.5282	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[0].addr_inst.m_select_next[2]	5
32	-0.5282	_10641_	3
32	-0.5282	_10640_	3
32	-0.5282	_10639_	9
33	-0.5282	_03436_	1
33	-0.5282	_22546_	1
33	-0.5282	_22545_	1
33	-0.5282	_22544_	1
33	-0.5282	_22543_	1
33	-0.5282	_00892_	1
33	-0.5282	_00788_	3
33	-0.5282	_00784_	3
33	-0.5282	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[6].addr_inst.thread_trans_start[0]	10
33	-0.5282	_11033_	3
33	-0.5282	_10701_	7
33	-0.5282	_10682_	1
33	-0.5282	_10681_	1
33	-0.5282	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[6].addr_inst.m_select_next[0]	5
33	-0.5282	_10654_	3
33	-0.5282	_10653_	3
33	-0.5282	_10651_	2
33	-0.5282	_10650_	9
34	-0.5279	_05565_	1
34	-0.5279	_34584_	1
34	-0.5279	_34583_	1
34	-0.5279	_34582_	1
34	-0.5279	_34581_	1
34	-0.5279	_34580_	1
34	-0.5279	_30593_	2
34	-0.5279	_01192_	2
34	-0.5279	_00554_	3
34	-0.5279	_00549_	3
34	-0.5279	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[5].addr_inst.trans_start	1
34	-0.5279	_34843_	3
34	-0.5279	_08756_	7
34	-0.5279	_08736_	1
34	-0.5279	_08730_	1
34	-0.5279	_08729_	1
34	-0.5279	axi_crossbar_inst.axi_crossbar_wr_inst.s_ifaces[5].addr_inst.m_select_next[0]	5
34	-0.5279	_08724_	3
34	-0.5279	_08681_	3
34	-0.5279	_08679_	9
35	-0.5274	_05300_	1
35	-0.5274	_33361_	1
35	-0.5274	_33360_	1
35	-0.5274	_33359_	1
35	-0.5274	_33358_	1
35	-0.5274	_33357_	1
35	-0.5274	_22557_	2
35	-0.5274	_01455_	2
35	-0.5274	_00662_	3
35	-0.5274	_00657_	3
35	-0.5274	axi_crossbar_inst.axi_crossbar_rd_inst.s_ifaces[6].addr_inst.trans_start	2
35	-0.5274	_10701_	7
35	-0.5274	_10682_	1
35	-0.5274	_10681_	1
