# stage	1_synth
# top_module	tpu_top
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
25	-0.5301	_15171_	2
25	-0.5301	_15170_	2
25	-0.5301	_08021_	2
25	-0.5301	_45206_	1
25	-0.5301	_45204_	1
25	-0.5301	_41335_	1
25	-0.5301	_41333_	1
25	-0.5301	_02401_	1
25	-0.5301	_16490_	10
25	-0.5301	systolic.data_queue[13][7]	2
26	-0.5298	_13063_	1
26	-0.5298	_37121_	1
26	-0.5298	_37120_	1
26	-0.5298	_37119_	3
26	-0.5298	_25198_	2
26	-0.5298	_25197_	1
26	-0.5298	_25195_	2
26	-0.5298	_25191_	1
26	-0.5298	_25190_	1
26	-0.5298	_25163_	5
26	-0.5298	_09893_	1
26	-0.5298	_06371_	6
26	-0.5298	_16129_	4
26	-0.5298	_16128_	1
26	-0.5298	_15199_	2
26	-0.5298	_15198_	1
26	-0.5298	_15197_	2
26	-0.5298	_15196_	1
26	-0.5298	_15193_	1
26	-0.5298	_13503_	4
26	-0.5298	_06318_	1
26	-0.5298	_42552_	1
26	-0.5298	_42549_	1
26	-0.5298	_43228_	1
26	-0.5298	_41564_	5
26	-0.5298	_01291_	2
26	-0.5298	_16430_	10
26	-0.5298	systolic.data_queue[33][0]	1
27	-0.5285	_13094_	1
27	-0.5285	_37496_	1
27	-0.5285	_37494_	1
27	-0.5285	_37493_	1
27	-0.5285	_37488_	4
27	-0.5285	_37486_	1
27	-0.5285	_30936_	2
27	-0.5285	_30934_	1
27	-0.5285	_30929_	2
27	-0.5285	_30917_	1
27	-0.5285	_30902_	7
27	-0.5285	_04482_	1
27	-0.5285	_04480_	2
27	-0.5285	_16165_	1
27	-0.5285	_16163_	1
27	-0.5285	_15189_	2
27	-0.5285	_15187_	1
27	-0.5285	_13754_	2
27	-0.5285	_13753_	1
27	-0.5285	_13486_	2
27	-0.5285	_13485_	2
27	-0.5285	_09612_	2
27	-0.5285	_44414_	1
27	-0.5285	_42694_	1
27	-0.5285	_40231_	1
27	-0.5285	_40228_	1
27	-0.5285	_02473_	1
27	-0.5285	_15687_	10
27	-0.5285	systolic.data_queue[2][7]	2
28	-0.5276	_13076_	1
28	-0.5276	_37283_	1
28	-0.5276	_37280_	1
28	-0.5276	_37275_	3
28	-0.5276	_37274_	1
28	-0.5276	_37270_	1
28	-0.5276	_27615_	2
28	-0.5276	_27610_	3
28	-0.5276	_27609_	1
28	-0.5276	_27575_	5
28	-0.5276	_08928_	1
28	-0.5276	_08926_	2
28	-0.5276	_15237_	1
28	-0.5276	_15236_	1
28	-0.5276	_15235_	2
28	-0.5276	_15234_	1
28	-0.5276	_15233_	2
28	-0.5276	_15232_	1
28	-0.5276	_14622_	2
28	-0.5276	_14620_	2
28	-0.5276	_09556_	2
28	-0.5276	_45768_	1
28	-0.5276	_44948_	1
28	-0.5276	_44923_	1
28	-0.5276	_44920_	1
28	-0.5276	_03817_	1
28	-0.5276	_16231_	10
28	-0.5276	systolic.data_queue[20][7]	2
29	-0.5269	_11555_	1
29	-0.5269	_22902_	1
29	-0.5269	_22901_	1
29	-0.5269	_22900_	1
29	-0.5269	_22899_	2
29	-0.5269	_22898_	1
29	-0.5269	_22897_	3
29	-0.5269	_22895_	3
29	-0.5269	_22891_	1
29	-0.5269	_22887_	2
29	-0.5269	_22886_	1
29	-0.5269	_22884_	6
29	-0.5269	_09660_	1
29	-0.5269	_09658_	2
29	-0.5269	_14355_	2
29	-0.5269	_14354_	2
29	-0.5269	_06963_	2
29	-0.5269	_43952_	1
29	-0.5269	_43160_	1
29	-0.5269	_43157_	1
29	-0.5269	_39836_	1
29	-0.5269	_00534_	1
29	-0.5269	_15440_	10
29	-0.5269	systolic.data_queue[45][7]	2
30	-0.5256	_13051_	1
30	-0.5256	_36978_	1
30	-0.5256	_36975_	1
30	-0.5256	_36974_	1
30	-0.5256	_36973_	2
30	-0.5256	_22932_	2
30	-0.5256	_22929_	1
30	-0.5256	_22925_	2
30	-0.5256	_22924_	1
30	-0.5256	_22861_	5
30	-0.5256	_09633_	1
30	-0.5256	_09623_	8
30	-0.5256	_14349_	4
30	-0.5256	_14348_	1
30	-0.5256	_14347_	2
30	-0.5256	_14346_	2
30	-0.5256	_14338_	1
30	-0.5256	_14337_	4
30	-0.5256	_05008_	1
30	-0.5256	_43946_	1
30	-0.5256	_43115_	1
30	-0.5256	_43113_	1
30	-0.5256	_46566_	5
30	-0.5256	_04235_	2
30	-0.5256	_15425_	10
30	-0.5256	systolic.data_queue[45][0]	1
31	-0.5255	_12116_	1
31	-0.5255	_28169_	1
31	-0.5255	_28168_	1
31	-0.5255	_28167_	2
31	-0.5255	_28165_	1
31	-0.5255	_28164_	3
31	-0.5255	_28160_	1
31	-0.5255	_28159_	2
31	-0.5255	_05394_	4
31	-0.5255	_05392_	2
31	-0.5255	_16459_	1
31	-0.5255	_16458_	1
31	-0.5255	_16457_	1
31	-0.5255	_16456_	2
31	-0.5255	_16454_	1
31	-0.5255	_16453_	2
31	-0.5255	_16451_	1
31	-0.5255	_16450_	2
31	-0.5255	_16449_	2
31	-0.5255	_07285_	2
31	-0.5255	_47182_	1
31	-0.5255	_42810_	1
31	-0.5255	_42808_	1
31	-0.5255	_45897_	1
31	-0.5255	_03175_	1
31	-0.5255	_15749_	10
31	-0.5255	systolic.data_queue[17][7]	2
32	-0.5239	_13062_	1
32	-0.5239	_37115_	1
32	-0.5239	_37112_	1
32	-0.5239	_37107_	3
32	-0.5239	_37106_	1
32	-0.5239	_37102_	1
32	-0.5239	_25019_	2
32	-0.5239	_25015_	2
32	-0.5239	_25014_	1
32	-0.5239	_24981_	6
32	-0.5239	_08668_	1
32	-0.5239	_08666_	2
32	-0.5239	_14317_	1
32	-0.5239	_14316_	1
32	-0.5239	_14315_	1
32	-0.5239	_14314_	2
32	-0.5239	_14313_	1
32	-0.5239	_14312_	2
32	-0.5239	_14310_	1
32	-0.5239	_14309_	2
32	-0.5239	_14308_	2
32	-0.5239	_06269_	2
32	-0.5239	_44317_	1
32	-0.5239	_44255_	1
32	-0.5239	_44080_	1
32	-0.5239	_43917_	1
32	-0.5239	_02265_	1
32	-0.5239	_15615_	10
32	-0.5239	systolic.data_queue[34][7]	2
33	-0.5238	_11356_	1
33	-0.5238	_21042_	1
33	-0.5238	_21041_	1
33	-0.5238	_21040_	2
33	-0.5238	_21039_	2
33	-0.5238	_21018_	1
33	-0.5238	_08393_	4
33	-0.5238	_08303_	9
33	-0.5238	_14899_	1
33	-0.5238	_14898_	2
33	-0.5238	_14897_	1
33	-0.5238	_14896_	2
33	-0.5238	_14895_	1
33	-0.5238	_14894_	1
33	-0.5238	_13758_	3
33	-0.5238	_13757_	1
33	-0.5238	_09620_	3
33	-0.5238	_45902_	1
33	-0.5238	_41079_	1
33	-0.5238	_40212_	1
