# stage	1_synth
# top_module	bitonic_sort
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
55	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[5]	1
55	-0.1829	_14148_	10
55	-0.1829	_14145_	5
55	-0.1829	_14144_	1
55	-0.1829	_14124_	2
55	-0.1829	_14123_	1
55	-0.1829	_06580_	2
55	-0.1829	_06578_	1
56	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[6]	1
56	-0.1829	_14148_	10
56	-0.1829	_14145_	5
56	-0.1829	_14144_	1
56	-0.1829	_14124_	2
56	-0.1829	_14123_	1
56	-0.1829	_06580_	2
56	-0.1829	_06578_	1
57	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[7]	1
57	-0.1829	_14148_	10
57	-0.1829	_14145_	5
57	-0.1829	_14144_	1
57	-0.1829	_14124_	2
57	-0.1829	_14123_	1
57	-0.1829	_06580_	2
57	-0.1829	_06578_	1
58	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[8]	1
58	-0.1829	_14148_	10
58	-0.1829	_14145_	5
58	-0.1829	_14144_	1
58	-0.1829	_14124_	2
58	-0.1829	_14123_	1
58	-0.1829	_06580_	2
58	-0.1829	_06578_	1
59	-0.1829	SORT_STAGE[0].BLOCK[1].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.L_REG[9]	1
59	-0.1829	_14148_	10
59	-0.1829	_14145_	5
59	-0.1829	_14144_	1
59	-0.1829	_14124_	2
59	-0.1829	_14123_	1
59	-0.1829	_06580_	2
59	-0.1829	_06578_	1
60	-0.1829	SORT_STAGE[0].BLOCK[4].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[0]	1
60	-0.1829	_14066_	10
60	-0.1829	_14064_	5
60	-0.1829	_14063_	1
60	-0.1829	_14043_	2
60	-0.1829	_14042_	1
60	-0.1829	_07097_	2
60	-0.1829	_07095_	1
61	-0.1829	SORT_STAGE[0].BLOCK[4].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[10]	1
61	-0.1829	_14065_	10
61	-0.1829	_14064_	5
61	-0.1829	_14063_	1
61	-0.1829	_14043_	2
61	-0.1829	_14042_	1
61	-0.1829	_07097_	2
61	-0.1829	_07095_	1
62	-0.1829	SORT_STAGE[0].BLOCK[4].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[11]	1
62	-0.1829	_14065_	10
62	-0.1829	_14064_	5
