# stage	1_synth
# top_module	e203_cpu_top
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
311	-2.5762	rst_dtcm	741
311	-2.5762	_12753_	7
312	-2.5762	rst_dtcm	741
312	-2.5762	_12753_	7
313	-2.5762	rst_dtcm	741
313	-2.5762	_12753_	7
314	-2.5762	rst_dtcm	741
314	-2.5762	_12753_	7
315	-2.5762	rst_dtcm	741
315	-2.5762	_12753_	7
316	-2.5762	rst_dtcm	741
316	-2.5762	_12753_	7
317	-2.5762	rst_dtcm	741
317	-2.5762	_12753_	7
318	-2.5762	rst_dtcm	741
318	-2.5762	_12753_	7
319	-2.5762	rst_dtcm	741
319	-2.5762	_12753_	7
320	-2.5762	rst_dtcm	741
320	-2.5762	_12753_	7
321	-2.5762	rst_dtcm	741
321	-2.5762	_12753_	7
322	-2.5762	rst_dtcm	741
322	-2.5762	_12753_	7
323	-2.5762	rst_dtcm	741
323	-2.5762	_12753_	7
324	-2.5762	rst_dtcm	741
324	-2.5762	_12753_	7
325	-2.5762	rst_dtcm	741
325	-2.5762	_12753_	7
326	-2.5762	rst_dtcm	741
326	-2.5762	_12753_	7
327	-2.5762	rst_dtcm	741
327	-2.5762	_12753_	7
328	-2.5762	rst_dtcm	741
328	-2.5762	_12753_	7
329	-2.5762	rst_dtcm	741
329	-2.5762	_12753_	7
330	-2.5762	rst_dtcm	741
330	-2.5762	_12753_	7
331	-2.5762	rst_dtcm	741
331	-2.5762	_12753_	7
332	-2.5762	rst_dtcm	741
332	-2.5762	_12753_	7
333	-2.5762	rst_dtcm	741
333	-2.5762	_12753_	7
334	-2.5762	rst_dtcm	741
334	-2.5762	_12753_	7
335	-2.5762	rst_dtcm	741
335	-2.5762	_12753_	7
336	-2.5762	rst_dtcm	741
336	-2.5762	_12753_	7
337	-2.5762	rst_dtcm	741
337	-2.5762	_12753_	7
338	-2.5762	rst_dtcm	741
338	-2.5762	_12753_	7
339	-2.5762	rst_dtcm	741
339	-2.5762	_12753_	7
340	-2.5762	rst_dtcm	741
340	-2.5762	_12753_	7
341	-2.5762	rst_dtcm	741
341	-2.5762	_12753_	7
342	-2.5762	rst_dtcm	741
342	-2.5762	_12753_	7
343	-2.5762	rst_dtcm	741
343	-2.5762	_12753_	7
344	-2.5762	rst_dtcm	741
344	-2.5762	_12753_	7
345	-2.5762	rst_dtcm	741
345	-2.5762	_12753_	7
346	-2.5762	rst_dtcm	741
346	-2.5762	_12753_	7
347	-2.5762	rst_dtcm	741
347	-2.5762	_12753_	7
348	-2.5762	rst_dtcm	741
348	-2.5762	_12753_	7
349	-2.5762	rst_dtcm	741
349	-2.5762	_12753_	7
350	-2.5762	rst_dtcm	741
350	-2.5762	_12753_	7
351	-2.5762	rst_dtcm	741
351	-2.5762	_12753_	7
352	-2.5762	rst_dtcm	741
352	-2.5762	_12753_	7
353	-2.5762	rst_dtcm	741
353	-2.5762	_12753_	7
354	-2.5762	rst_dtcm	741
354	-2.5762	_12753_	7
355	-2.5762	rst_dtcm	741
355	-2.5762	_12753_	7
356	-2.5762	rst_dtcm	741
356	-2.5762	_12753_	7
357	-2.5762	rst_dtcm	741
357	-2.5762	_12753_	7
358	-2.5762	rst_dtcm	741
358	-2.5762	_12753_	7
359	-2.5762	rst_dtcm	741
359	-2.5762	_12753_	7
360	-2.5762	rst_dtcm	741
360	-2.5762	_12753_	7
361	-2.5762	rst_dtcm	741
