# stage	1_synth
# top_module	jpeg_encoder
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
21	-1.0257	_44836_	1
21	-1.0257	_42910_	4
21	-1.0257	_01156_	7
21	-1.0257	_13480_	10
21	-1.0257	_13336_	10
21	-1.0257	_13334_	10
21	-1.0257	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
22	-1.0255	_13114_	1
22	-1.0255	_32257_	1
22	-1.0255	_32256_	2
22	-1.0255	_18254_	3
22	-1.0255	_18253_	3
22	-1.0255	_18252_	1
22	-1.0255	_18251_	2
22	-1.0255	_18249_	1
22	-1.0255	_18248_	2
22	-1.0255	_18247_	2
22	-1.0255	_05723_	2
22	-1.0255	_46090_	1
22	-1.0255	_45886_	1
22	-1.0255	_45307_	1
22	-1.0255	_45172_	1
22	-1.0255	_00850_	4
22	-1.0255	_13395_	10
22	-1.0255	_13336_	10
22	-1.0255	_13334_	10
22	-1.0255	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
23	-1.0245	_10686_	1
23	-1.0245	_20372_	1
23	-1.0245	_20371_	1
23	-1.0245	_20367_	3
23	-1.0245	_20366_	3
23	-1.0245	_20364_	1
23	-1.0245	_20363_	4
23	-1.0245	_20361_	1
23	-1.0245	_06845_	2
23	-1.0245	_44950_	1
23	-1.0245	_44195_	1
23	-1.0245	_44192_	1
23	-1.0245	_40070_	4
23	-1.0245	_01159_	5
23	-1.0245	_13480_	10
23	-1.0245	_13336_	10
23	-1.0245	_13334_	10
23	-1.0245	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
24	-1.0245	_12095_	1
24	-1.0245	_28499_	1
24	-1.0245	_28498_	1
24	-1.0245	_28494_	3
24	-1.0245	_28493_	3
24	-1.0245	_28491_	1
24	-1.0245	_20363_	4
24	-1.0245	_20361_	1
24	-1.0245	_06845_	2
24	-1.0245	_44950_	1
24	-1.0245	_44195_	1
24	-1.0245	_44192_	1
24	-1.0245	_40070_	4
24	-1.0245	_01159_	5
24	-1.0245	_13480_	10
24	-1.0245	_13336_	10
24	-1.0245	_13334_	10
24	-1.0245	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
25	-1.0242	_10158_	1
25	-1.0242	_17474_	1
25	-1.0242	_17473_	1
25	-1.0242	_17471_	3
25	-1.0242	_17470_	3
25	-1.0242	_17469_	1
25	-1.0242	_17468_	2
25	-1.0242	_17466_	1
25	-1.0242	_17465_	2
25	-1.0242	_17464_	2
25	-1.0242	_06021_	2
25	-1.0242	_46383_	1
25	-1.0242	_46280_	1
25	-1.0242	_46209_	1
25	-1.0242	_46126_	1
25	-1.0242	_02114_	5
25	-1.0242	_13505_	10
25	-1.0242	_13504_	10
25	-1.0242	_13334_	10
25	-1.0242	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
26	-1.0235	_10688_	1
26	-1.0235	_20394_	1
26	-1.0235	_20393_	1
26	-1.0235	_20367_	3
26	-1.0235	_20366_	3
26	-1.0235	_20364_	1
26	-1.0235	_20363_	4
26	-1.0235	_20361_	1
26	-1.0235	_06845_	2
26	-1.0235	_44950_	1
26	-1.0235	_44195_	1
26	-1.0235	_44192_	1
26	-1.0235	_40070_	4
26	-1.0235	_01159_	5
26	-1.0235	_13480_	10
26	-1.0235	_13336_	10
26	-1.0235	_13334_	10
26	-1.0235	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
27	-1.0235	_12097_	1
27	-1.0235	_28517_	1
